module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation mcc,mcc drop,trial seed
9,26,classifier,[ 0 24],0.006709519773721695,0.0,0.6417351393140422,0.20414945031809195,4175
9,27,classifier,[ 0 25],-0.03681585565209389,-1.0,0.6417351393140422,0.20414945031809195,4175
9,28,classifier,[ 0 26],0.03547949343919754,0.0,0.6417351393140422,0.20414945031809195,4175
9,29,classifier,[ 0 27],0.030617643147706985,0.0,0.6417351393140422,0.20414945031809195,4175
9,30,classifier,[ 0 28],0.04034702107310295,0.0,0.6417351393140422,0.20414945031809195,4175
9,31,classifier,[ 0 29],0.00425640307366848,0.0,0.6417351393140422,0.20414945031809195,4175
9,32,classifier,[ 0 30],-0.035677094012498856,-1.0,0.6417351393140422,0.20414945031809195,4175
9,33,classifier,[ 0 31],0.051688943058252335,0.0,0.6417351393140422,0.20414945031809195,4175
9,34,classifier,[ 0 32],-0.04556969925761223,-1.0,0.6417351393140422,0.20414945031809195,4175
9,35,classifier,[ 0 33],-0.008110261522233486,-1.0,0.6417351393140422,0.20414945031809195,4175
9,36,classifier,[ 0 34],-0.043819066137075424,-1.0,0.6417351393140422,0.20414945031809195,4175
9,37,classifier,[ 0 35],0.02351304702460766,0.0,0.6417351393140422,0.20414945031809195,4175
9,38,classifier,[ 0 36],0.02519962377846241,0.0,0.6417351393140422,0.20414945031809195,4175
9,39,classifier,[ 0 37],-0.06290706247091293,-1.0,0.6417351393140422,0.20414945031809195,4175
9,40,classifier,[ 0 38],-0.023124031722545624,-1.0,0.6417351393140422,0.20414945031809195,4175
9,41,classifier,[ 0 39],-0.01696094684302807,-1.0,0.6417351393140422,0.20414945031809195,4175
9,42,classifier,[ 0 40],-0.016405468806624413,-1.0,0.6417351393140422,0.20414945031809195,4175
9,43,classifier,[ 0 41],0.05096074566245079,0.0,0.6417351393140422,0.20414945031809195,4175
9,44,classifier,[ 0 42],0.04764627292752266,0.0,0.6417351393140422,0.20414945031809195,4175
9,45,classifier,[ 0 43],0.009422066621482372,0.0,0.6417351393140422,0.20414945031809195,4175
9,46,classifier,[ 0 44],-0.06194328889250755,-1.0,0.6417351393140422,0.20414945031809195,4175
9,47,classifier,[ 0 45],-0.058357615023851395,-1.0,0.6417351393140422,0.20414945031809195,4175
9,48,classifier,[ 0 46],-0.038207873702049255,-1.0,0.6417351393140422,0.20414945031809195,4175
9,49,classifier,[ 0 47],-0.025807667523622513,-1.0,0.6417351393140422,0.20414945031809195,4175
9,50,classifier,[ 0 48],-0.019517622888088226,-1.0,0.6417351393140422,0.20414945031809195,4175
9,51,classifier,[ 0 49],0.05589970201253891,0.0,0.6417351393140422,0.20414945031809195,4175
9,52,classifier,[ 0 50],-0.05846380069851875,-1.0,0.6417351393140422,0.20414945031809195,4175
9,53,classifier,[ 0 51],0.04489591345191002,0.0,0.6417351393140422,0.20414945031809195,4175
9,54,classifier,[ 0 52],-0.004771771375089884,-1.0,0.6417351393140422,0.20414945031809195,4175
9,55,classifier,[ 0 53],-0.016308695077896118,-1.0,0.6417351393140422,0.20414945031809195,4175
9,56,classifier,[ 0 54],0.034332241863012314,0.0,0.6417351393140422,0.20414945031809195,4175
9,57,classifier,[ 0 55],0.04454704374074936,0.0,0.6417351393140422,0.20414945031809195,4175
9,58,classifier,[ 0 56],-0.046407412737607956,-1.0,0.6417351393140422,0.20414945031809195,4175
9,59,classifier,[ 0 57],-0.06335963308811188,-1.0,0.6417351393140422,0.20414945031809195,4175
9,60,classifier,[ 0 58],0.05134573206305504,0.0,0.6417351393140422,0.20414945031809195,4175
9,61,classifier,[ 0 59],-0.008205794729292393,-1.0,0.6417351393140422,0.20414945031809195,4175
9,62,classifier,[ 0 60],-0.010904689319431782,-1.0,0.6417351393140422,0.20414945031809195,4175
9,63,classifier,[ 0 61],0.022208180278539658,0.0,0.6417351393140422,0.20414945031809195,4175
9,64,classifier,[ 0 62],-0.0010543038370087743,0.0,0.6417351393140422,0.20414945031809195,4175
9,65,classifier,[ 0 63],0.03729301318526268,0.0,0.6417351393140422,0.20414945031809195,4175
9,66,classifier,[ 0 64],0.0505206361413002,0.0,0.6417351393140422,0.20414945031809195,4175
9,67,classifier,[ 0 65],-0.04864804446697235,-1.0,0.6417351393140422,0.20414945031809195,4175
9,68,classifier,[ 0 66],0.023738814517855644,0.0,0.6417351393140422,0.20414945031809195,4175
9,69,classifier,[ 0 67],-0.04963291436433792,-1.0,0.6417351393140422,0.20414945031809195,4175
9,70,classifier,[ 0 68],-0.055401984602212906,-1.0,0.6417351393140422,0.20414945031809195,4175
9,71,classifier,[ 0 69],-0.011850648559629917,-1.0,0.6417351393140422,0.20414945031809195,4175
9,72,classifier,[ 0 70],-0.010950330644845963,-1.0,0.6417351393140422,0.20414945031809195,4175
9,73,classifier,[ 0 71],-0.04199499264359474,-1.0,0.6417351393140422,0.20414945031809195,4175
9,74,classifier,[ 0 72],-0.03515559434890747,-1.0,0.6417351393140422,0.20414945031809195,4175
9,75,classifier,[ 0 73],0.01285100169479847,0.0,0.6417351393140422,0.20414945031809195,4175
9,76,classifier,[ 0 74],0.020271865651011467,0.0,0.6417351393140422,0.20414945031809195,4175
9,77,classifier,[ 0 75],0.03377454727888107,0.0,0.6417351393140422,0.20414945031809195,4175
9,78,classifier,[ 0 76],-0.01834733597934246,-1.0,0.6417351393140422,0.20414945031809195,4175
9,79,classifier,[ 0 77],0.02445589192211628,0.0,0.6417351393140422,0.20414945031809195,4175
9,80,classifier,[ 0 78],0.047241389751434326,0.0,0.6417351393140422,0.20414945031809195,4175
9,81,classifier,[ 0 79],-0.012040036730468273,-1.0,0.6417351393140422,0.20414945031809195,4175
9,82,classifier,[ 0 80],-0.0037899427115917206,-1.0,0.6417351393140422,0.20414945031809195,4175
9,83,classifier,[ 0 81],-0.027892056852579117,-1.0,0.6417351393140422,0.20414945031809195,4175
9,84,classifier,[ 0 82],-0.01492542028427124,-1.0,0.6417351393140422,0.20414945031809195,4175
9,85,classifier,[ 0 83],-0.02819720469415188,-1.0,0.6417351393140422,0.20414945031809195,4175
9,86,classifier,[ 0 84],0.033919841051101685,0.0,0.6417351393140422,0.20414945031809195,4175
9,87,classifier,[ 0 85],-0.059318769723176956,-1.0,0.6417351393140422,0.20414945031809195,4175
9,88,classifier,[ 0 86],-0.015581166371703148,-1.0,0.6417351393140422,0.20414945031809195,4175
9,89,classifier,[ 0 87],0.0421103909611702,0.0,0.6417351393140422,0.20414945031809195,4175
9,90,classifier,[ 0 88],0.014195065014064312,0.0,0.6417351393140422,0.20414945031809195,4175
9,91,classifier,[ 0 89],0.04479400813579559,0.0,0.6417351393140422,0.20414945031809195,4175
9,92,classifier,[ 0 90],-0.06000130623579025,-1.0,0.6417351393140422,0.20414945031809195,4175
9,93,classifier,[ 0 91],-0.018508320674300194,-1.0,0.6417351393140422,0.20414945031809195,4175
9,94,classifier,[ 0 92],0.0163553599268198,0.0,0.6417351393140422,0.20414945031809195,4175
9,95,classifier,[ 0 93],0.0544174388051033,0.0,0.6417351393140422,0.20414945031809195,4175
9,96,classifier,[ 0 94],0.034598588943481445,0.0,0.6417351393140422,0.20414945031809195,4175
9,97,classifier,[ 0 95],-0.05746915563941002,-1.0,0.6417351393140422,0.20414945031809195,4175
9,98,classifier,[ 0 96],0.010722869075834751,0.0,0.6417351393140422,0.20414945031809195,4175
9,99,classifier,[ 0 97],-0.043586235493421555,-1.0,0.6417351393140422,0.20414945031809195,4175
9,100,classifier,[ 0 98],-0.04679282382130623,-1.0,0.6417351393140422,0.20414945031809195,4175
9,101,classifier,[ 0 99],0.05405562371015549,0.0,0.6417351393140422,0.20414945031809195,4175
9,102,classifier,[1 0],0.018238062039017677,0.0,0.6417351393140422,0.20414945031809195,4175
9,103,classifier,[1 1],0.0032744528725743294,0.0,0.6417351393140422,0.20414945031809195,4175
9,104,classifier,[1 2],0.014943845570087433,0.0,0.6417351393140422,0.20414945031809195,4175
9,105,classifier,[1 3],-0.0619223453104496,-1.0,0.6417351393140422,0.20414945031809195,4175
9,106,classifier,[1 4],-0.007539212703704834,-1.0,0.6417351393140422,0.20414945031809195,4175
9,107,classifier,[1 5],-0.041728369891643524,-1.0,0.6417351393140422,0.20414945031809195,4175
9,108,classifier,[1 6],-0.016216496005654335,-1.0,0.6417351393140422,0.20414945031809195,4175
9,109,classifier,[1 7],0.04203995317220688,0.0,0.6417351393140422,0.20414945031809195,4175
9,110,classifier,[1 8],-0.035843007266521454,-1.0,0.6417351393140422,0.20414945031809195,4175
9,111,classifier,[1 9],-0.06002245470881462,-1.0,0.6417351393140422,0.20414945031809195,4175
9,112,classifier,[ 1 10],-0.03610114008188248,-1.0,0.6417351393140422,0.20414945031809195,4175
9,113,classifier,[ 1 11],-0.010826773010194302,-1.0,0.6417351393140422,0.20414945031809195,4175
9,114,classifier,[ 1 12],-0.019881289452314377,-1.0,0.6417351393140422,0.20414945031809195,4175
9,115,classifier,[ 1 13],-0.01591242291033268,-1.0,0.6417351393140422,0.20414945031809195,4175
9,116,classifier,[ 1 14],-0.00013119140930939466,0.0,0.6417351393140422,0.20414945031809195,4175
9,117,classifier,[ 1 15],-0.03474459797143936,-1.0,0.6417351393140422,0.20414945031809195,4175
9,118,classifier,[ 1 16],-0.02690577507019043,-1.0,0.6417351393140422,0.20414945031809195,4175
9,119,classifier,[ 1 17],-0.030285807326436043,-1.0,0.6417351393140422,0.20414945031809195,4175
9,120,classifier,[ 1 18],0.032484132796525955,0.0,0.6417351393140422,0.20414945031809195,4175
9,121,classifier,[ 1 19],-0.0391751229763031,-1.0,0.6417351393140422,0.20414945031809195,4175
9,122,classifier,[ 1 20],-0.02248920314013958,-1.0,0.6417351393140422,0.20414945031809195,4175
9,123,classifier,[ 1 21],-0.04144934192299843,-1.0,0.6417351393140422,0.20414945031809195,4175
9,124,classifier,[ 1 22],0.04963764175772667,0.0,0.6417351393140422,0.20414945031809195,4175
9,125,classifier,[ 1 23],-0.05511968955397606,-1.0,0.6417351393140422,0.20414945031809195,4175
9,126,classifier,[ 1 24],0.006947231944650412,0.0,0.6417351393140422,0.20414945031809195,4175
9,127,classifier,[ 1 25],-0.056124247610569,-1.0,0.6417351393140422,0.20414945031809195,4175
9,128,classifier,[ 1 26],0.018068263307213783,0.0,0.6417351393140422,0.20414945031809195,4175
9,129,classifier,[ 1 27],0.04560479894280434,0.0,0.6417351393140422,0.20414945031809195,4175
9,130,classifier,[ 1 28],-0.06461861729621887,-1.0,0.6417351393140422,0.20414945031809195,4175
9,131,classifier,[ 1 29],-0.014363449066877365,-1.0,0.6417351393140422,0.20414945031809195,4175
9,132,classifier,[ 1 30],0.03802095353603363,0.0,0.6417351393140422,0.20414945031809195,4175
9,133,classifier,[ 1 31],-0.06362748891115189,-1.0,0.6417351393140422,0.20414945031809195,4175
9,134,classifier,[ 1 32],0.058458853513002396,0.0,0.6417351393140422,0.20414945031809195,4175
9,135,classifier,[ 1 33],-0.042105529457330704,-1.0,0.6417351393140422,0.20414945031809195,4175
9,136,classifier,[ 1 34],0.010304857976734638,0.0,0.6417351393140422,0.20414945031809195,4175
9,137,classifier,[ 1 35],-0.06438782066106796,-1.0,0.6417351393140422,0.20414945031809195,4175
9,138,classifier,[ 1 36],-0.005380154587328434,-1.0,0.6417351393140422,0.20414945031809195,4175
9,139,classifier,[ 1 37],0.025630377233028412,0.0,0.6417351393140422,0.20414945031809195,4175
9,140,classifier,[ 1 38],0.04027378186583519,0.0,0.6417351393140422,0.20414945031809195,4175
9,141,classifier,[ 1 39],0.02070217952132225,0.0,0.6417351393140422,0.20414945031809195,4175
9,142,classifier,[ 1 40],0.059407491236925125,0.0,0.6417351393140422,0.20414945031809195,4175
9,143,classifier,[ 1 41],-0.007463763002306223,-1.0,0.6417351393140422,0.20414945031809195,4175
9,144,classifier,[ 1 42],0.003855628427118063,0.0,0.6417351393140422,0.20414945031809195,4175
9,145,classifier,[ 1 43],-0.05887196585536003,-1.0,0.6417351393140422,0.20414945031809195,4175
9,146,classifier,[ 1 45],-0.02883397415280342,-1.0,0.6417351393140422,0.20414945031809195,4175
9,147,classifier,[ 1 46],-0.030075503513216972,-1.0,0.6417351393140422,0.20414945031809195,4175
9,148,classifier,[ 1 47],0.0273874644190073,0.0,0.6417351393140422,0.20414945031809195,4175
9,149,classifier,[ 1 48],-0.04736689105629921,-1.0,0.6417351393140422,0.20414945031809195,4175
9,150,classifier,[ 1 49],0.0040580350905656815,0.0,0.6417351393140422,0.20414945031809195,4175
9,151,classifier,[ 1 50],-0.0603272020816803,-1.0,0.6417351393140422,0.20414945031809195,4175
9,152,classifier,[ 1 51],0.0461772158741951,0.0,0.6417351393140422,0.20414945031809195,4175
9,153,classifier,[ 1 52],-0.046333104372024536,-1.0,0.6417351393140422,0.20414945031809195,4175
9,154,classifier,[ 1 53],0.027668507769703865,0.0,0.6417351393140422,0.20414945031809195,4175
9,155,classifier,[ 1 54],0.04140621796250343,0.0,0.6417351393140422,0.20414945031809195,4175
9,156,classifier,[ 1 55],0.0027792793698608875,0.0,0.6417351393140422,0.20414945031809195,4175
9,157,classifier,[ 1 56],-0.051976144313812256,-1.0,0.6417351393140422,0.20414945031809195,4175
9,158,classifier,[ 1 57],-0.024447821080684662,-1.0,0.6417351393140422,0.20414945031809195,4175
9,159,classifier,[ 1 58],-0.05236901342868805,-1.0,0.6417351393140422,0.20414945031809195,4175
9,160,classifier,[ 1 59],-0.061411842703819275,-1.0,0.6417351393140422,0.20414945031809195,4175
9,161,classifier,[ 1 60],-0.052290093153715134,-1.0,0.6417351393140422,0.20414945031809195,4175
9,162,classifier,[ 1 61],-0.015568157657980919,-1.0,0.6417351393140422,0.20414945031809195,4175
9,163,classifier,[ 1 62],0.0497889518737793,0.0,0.6417351393140422,0.20414945031809195,4175
9,164,classifier,[ 1 63],0.058023057878017426,0.0,0.6417351393140422,0.20414945031809195,4175
9,165,classifier,[ 1 64],-0.058006685227155685,-1.0,0.6417351393140422,0.20414945031809195,4175
9,166,classifier,[ 1 65],-0.057231634855270386,-1.0,0.6417351393140422,0.20414945031809195,4175
9,167,classifier,[ 1 66],-0.015024942345917225,-1.0,0.6417351393140422,0.20414945031809195,4175
9,168,classifier,[ 1 67],-0.06220555305480957,-1.0,0.6417351393140422,0.20414945031809195,4175
9,169,classifier,[ 1 68],0.04403452202677727,0.0,0.6417351393140422,0.20414945031809195,4175
9,170,classifier,[ 1 69],-0.0058852024376392365,-1.0,0.6417351393140422,0.20414945031809195,4175
9,171,classifier,[ 1 70],-0.00897222850471735,-1.0,0.6417351393140422,0.20414945031809195,4175
9,172,classifier,[ 1 71],-0.0346800871193409,-1.0,0.6417351393140422,0.20414945031809195,4175
9,173,classifier,[ 1 72],-0.01009990181773901,-1.0,0.6417351393140422,0.20414945031809195,4175
9,174,classifier,[ 1 73],-0.03569326922297478,-1.0,0.6417351393140422,0.20414945031809195,4175
9,175,classifier,[ 1 74],0.06198527291417122,0.0,0.6417351393140422,0.20414945031809195,4175
9,176,classifier,[ 1 75],0.033759426325559616,0.0,0.6417351393140422,0.20414945031809195,4175
9,177,classifier,[ 1 76],0.0385262630879879,0.0,0.6417351393140422,0.20414945031809195,4175
9,178,classifier,[ 1 77],0.024882730096578598,0.0,0.6417351393140422,0.20414945031809195,4175
9,179,classifier,[ 1 78],-0.06389684975147247,-1.0,0.6417351393140422,0.20414945031809195,4175
9,180,classifier,[ 1 79],0.043279796838760376,0.0,0.6417351393140422,0.20414945031809195,4175
9,181,classifier,[ 1 80],0.015460865572094917,0.0,0.6417351393140422,0.20414945031809195,4175
9,182,classifier,[ 1 81],-0.04328156262636185,-1.0,0.6417351393140422,0.20414945031809195,4175
9,183,classifier,[ 1 82],0.01395801268517971,0.0,0.6417351393140422,0.20414945031809195,4175
9,184,classifier,[ 1 83],-0.00036336269113235176,0.0,0.6417351393140422,0.20414945031809195,4175
9,185,classifier,[ 1 84],0.009814037010073662,0.0,0.6417351393140422,0.20414945031809195,4175
9,186,classifier,[ 1 85],-0.0645359680056572,-1.0,0.6417351393140422,0.20414945031809195,4175
9,187,classifier,[ 1 86],0.035625625401735306,0.0,0.6417351393140422,0.20414945031809195,4175
9,188,classifier,[ 1 87],-0.02421301044523716,-1.0,0.6417351393140422,0.20414945031809195,4175
9,189,classifier,[ 1 88],-0.03184347599744797,-1.0,0.6417351393140422,0.20414945031809195,4175
9,190,classifier,[ 1 89],-0.0635833665728569,-1.0,0.6417351393140422,0.20414945031809195,4175
9,191,classifier,[ 1 90],0.011579104699194431,0.0,0.6417351393140422,0.20414945031809195,4175
9,192,classifier,[ 1 91],0.03854484483599663,0.0,0.6417351393140422,0.20414945031809195,4175
9,193,classifier,[ 1 92],-0.022604674100875854,-1.0,0.6417351393140422,0.20414945031809195,4175
9,194,classifier,[ 1 93],0.021083222702145576,0.0,0.6417351393140422,0.20414945031809195,4175
9,195,classifier,[ 1 94],0.013912476599216461,0.0,0.6417351393140422,0.20414945031809195,4175
9,196,classifier,[ 1 95],0.002967590233311057,0.0,0.6417351393140422,0.20414945031809195,4175
9,197,classifier,[ 1 96],-0.05469747260212898,-1.0,0.6417351393140422,0.20414945031809195,4175
9,198,classifier,[ 1 97],-0.008420387282967567,-1.0,0.6417351393140422,0.20414945031809195,4175
9,199,classifier,[ 1 98],-0.05164674296975136,-1.0,0.6417351393140422,0.20414945031809195,4175
9,200,classifier,[ 1 99],-0.03522792458534241,-1.0,0.6417351393140422,0.20414945031809195,4175
9,201,classifier,[2 0],0.03715655207633972,0.0,0.6417351393140422,0.20414945031809195,4175
9,202,classifier,[2 1],0.037009596824645996,0.0,0.6417351393140422,0.20414945031809195,4175
9,203,classifier,[2 2],-0.022341541945934296,-1.0,0.6417351393140422,0.20414945031809195,4175
9,204,classifier,[2 3],-0.016506759449839592,-1.0,0.6417351393140422,0.20414945031809195,4175
9,205,classifier,[2 4],0.05152236297726631,0.0,0.6417351393140422,0.20414945031809195,4175
9,206,classifier,[2 5],0.003684923518449068,0.0,0.6417351393140422,0.20414945031809195,4175
9,207,classifier,[2 6],-0.02042393386363983,-1.0,0.6417351393140422,0.20414945031809195,4175
9,208,classifier,[2 7],0.022986145690083504,0.0,0.6417351393140422,0.20414945031809195,4175
9,209,classifier,[2 8],0.02349528670310974,0.0,0.6417351393140422,0.20414945031809195,4175
9,210,classifier,[2 9],-0.06137613207101822,-1.0,0.6417351393140422,0.20414945031809195,4175
9,211,classifier,[ 2 10],-0.020891480147838593,-1.0,0.6417351393140422,0.20414945031809195,4175
9,212,classifier,[ 2 11],0.04614613205194473,0.0,0.6417351393140422,0.20414945031809195,4175
9,213,classifier,[ 2 12],0.04570331424474716,0.0,0.6417351393140422,0.20414945031809195,4175
9,214,classifier,[ 2 13],-0.015199009329080582,-1.0,0.6417351393140422,0.20414945031809195,4175
9,215,classifier,[ 2 14],-0.032281942665576935,-1.0,0.6417351393140422,0.20414945031809195,4175
9,216,classifier,[ 2 15],-0.028218213468790054,-1.0,0.6417351393140422,0.20414945031809195,4175
9,217,classifier,[ 2 16],0.010838241316378117,0.0,0.6417351393140422,0.20414945031809195,4175
9,218,classifier,[ 2 17],-0.033870622515678406,-1.0,0.6417351393140422,0.20414945031809195,4175
9,219,classifier,[ 2 18],-0.04747028648853302,-1.0,0.6417351393140422,0.20414945031809195,4175
9,220,classifier,[ 2 19],-0.02434593066573143,-1.0,0.6417351393140422,0.20414945031809195,4175
9,221,classifier,[ 2 20],-0.017895886674523354,-1.0,0.6417351393140422,0.20414945031809195,4175
9,222,classifier,[ 2 21],-0.03620820865035057,-1.0,0.6417351393140422,0.20414945031809195,4175
9,223,classifier,[ 2 22],0.04128668084740639,0.0,0.6417351393140422,0.20414945031809195,4175
9,224,classifier,[ 2 23],-0.024862084537744522,-1.0,0.6417351393140422,0.20414945031809195,4175
9,225,classifier,[ 2 24],-0.024560073390603065,-1.0,0.6417351393140422,0.20414945031809195,4175
9,226,classifier,[ 2 25],-0.040230315178632736,-1.0,0.6417351393140422,0.20414945031809195,4175
9,227,classifier,[ 2 26],-0.009870734997093678,-1.0,0.6417351393140422,0.20414945031809195,4175
9,228,classifier,[ 2 27],0.05037623271346092,0.0,0.6417351393140422,0.20414945031809195,4175
9,229,classifier,[ 2 28],-0.05562477186322212,-1.0,0.6417351393140422,0.20414945031809195,4175
9,230,classifier,[ 2 29],-0.030710970982909203,-1.0,0.6417351393140422,0.20414945031809195,4175
9,231,classifier,[ 2 30],0.057622071355581284,0.0,0.6417351393140422,0.20414945031809195,4175
9,232,classifier,[ 2 31],-0.006130483001470566,-1.0,0.6417351393140422,0.20414945031809195,4175
9,233,classifier,[ 2 32],0.033499106764793396,0.0,0.6417351393140422,0.20414945031809195,4175
9,234,classifier,[ 2 33],0.009685714729130268,0.0,0.6417351393140422,0.20414945031809195,4175
9,235,classifier,[ 2 34],0.012323717586696148,0.0,0.6417351393140422,0.20414945031809195,4175
9,236,classifier,[ 2 35],-0.04372528940439224,-1.0,0.6417351393140422,0.20414945031809195,4175
9,237,classifier,[ 2 36],-0.001899913651868701,0.0,0.6417351393140422,0.20414945031809195,4175
9,238,classifier,[ 2 37],-0.02846924401819706,-1.0,0.6417351393140422,0.20414945031809195,4175
9,239,classifier,[ 2 38],-0.03946644440293312,-1.0,0.6417351393140422,0.20414945031809195,4175
9,240,classifier,[ 2 39],0.030428871512413025,0.0,0.6417351393140422,0.20414945031809195,4175
9,241,classifier,[ 2 40],-0.011926000006496906,-1.0,0.6417351393140422,0.20414945031809195,4175
9,242,classifier,[ 2 41],-0.0062682051211595535,-1.0,0.6417351393140422,0.20414945031809195,4175
9,243,classifier,[ 2 42],0.05427289009094238,0.0,0.6417351393140422,0.20414945031809195,4175
9,244,classifier,[ 2 43],-0.011030937545001507,-1.0,0.6417351393140422,0.20414945031809195,4175
9,245,classifier,[ 2 44],0.03109683096408844,0.0,0.6417351393140422,0.20414945031809195,4175
9,246,classifier,[ 2 45],-0.04158125817775726,-1.0,0.6417351393140422,0.20414945031809195,4175
9,247,classifier,[ 2 46],-0.04689084738492966,-1.0,0.6417351393140422,0.20414945031809195,4175
9,248,classifier,[ 2 47],-0.004097655415534973,-1.0,0.6417351393140422,0.20414945031809195,4175
9,249,classifier,[ 2 48],-0.059614717960357666,-1.0,0.6417351393140422,0.20414945031809195,4175
9,250,classifier,[ 2 49],-0.044750433415174484,-1.0,0.6417351393140422,0.20414945031809195,4175
9,251,classifier,[ 2 50],-0.036466363817453384,-1.0,0.6417351393140422,0.20414945031809195,4175
9,252,classifier,[ 2 51],0.008784095756709576,0.0,0.6417351393140422,0.20414945031809195,4175
9,253,classifier,[ 2 52],-0.027811193838715553,-1.0,0.6417351393140422,0.20414945031809195,4175
9,254,classifier,[ 2 53],-0.016214340925216675,-1.0,0.6417351393140422,0.20414945031809195,4175
9,255,classifier,[ 2 54],-0.0458056814968586,-1.0,0.6417351393140422,0.20414945031809195,4175
9,256,classifier,[ 2 55],-0.0642416700720787,-1.0,0.6417351393140422,0.20414945031809195,4175
9,257,classifier,[ 2 56],-0.05340380594134331,-1.0,0.6417351393140422,0.20414945031809195,4175
9,258,classifier,[ 2 57],0.041932687163352966,0.0,0.6417351393140422,0.20414945031809195,4175
9,259,classifier,[ 2 58],0.007297958247363567,0.0,0.6417351393140422,0.20414945031809195,4175
9,260,classifier,[ 2 59],0.04304005578160286,0.0,0.6417351393140422,0.20414945031809195,4175
9,261,classifier,[ 2 60],-0.041733067482709885,-1.0,0.6417351393140422,0.20414945031809195,4175
9,262,classifier,[ 2 61],0.05131489038467407,0.0,0.6417351393140422,0.20414945031809195,4175
9,263,classifier,[ 2 62],0.007156942971050739,0.0,0.6417351393140422,0.20414945031809195,4175
9,264,classifier,[ 2 63],0.05114584043622017,0.0,0.6417351393140422,0.20414945031809195,4175
9,265,classifier,[ 2 64],0.034947481006383896,0.0,0.6417351393140422,0.20414945031809195,4175
9,266,classifier,[ 2 65],-0.050354428589344025,-1.0,0.6417351393140422,0.20414945031809195,4175
9,267,classifier,[ 2 66],0.012959481216967106,0.0,0.6417351393140422,0.20414945031809195,4175
9,268,classifier,[ 2 67],-0.03918192908167839,-1.0,0.6417351393140422,0.20414945031809195,4175
9,269,classifier,[ 2 68],0.0017480379901826382,0.0,0.6417351393140422,0.20414945031809195,4175
9,270,classifier,[ 2 69],-0.001227778848260641,0.0,0.6417351393140422,0.20414945031809195,4175
9,271,classifier,[ 2 70],-0.03747968375682831,-1.0,0.6417351393140422,0.20414945031809195,4175
9,272,classifier,[ 2 71],0.01641661301255226,0.0,0.6417351393140422,0.20414945031809195,4175
9,273,classifier,[ 2 72],-0.007980257272720337,-1.0,0.6417351393140422,0.20414945031809195,4175
9,274,classifier,[ 2 73],0.06271697580814362,0.0,0.6417351393140422,0.20414945031809195,4175
9,275,classifier,[ 2 74],-0.02730543538928032,-1.0,0.6417351393140422,0.20414945031809195,4175
9,276,classifier,[ 2 75],0.02950146421790123,0.0,0.6417351393140422,0.20414945031809195,4175
9,277,classifier,[ 2 76],0.0015905614709481597,0.0,0.6417351393140422,0.20414945031809195,4175
9,278,classifier,[ 2 77],0.001983152935281396,0.0,0.6417351393140422,0.20414945031809195,4175
9,279,classifier,[ 2 78],0.03428149223327637,0.0,0.6417351393140422,0.20414945031809195,4175
