module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation mcc,mcc drop,ACC,ACC Drop,TPR,TPR Drop,F1-score,F1-score Drop,trial seed
9,2,classifier,[0 0],0.0032250203657895327,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,3,classifier,[0 1],-0.07901622354984283,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,4,classifier,[0 2],-0.06119191646575928,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,5,classifier,[0 3],-0.08890525251626968,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,6,classifier,[0 4],-0.09159447252750397,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,7,classifier,[0 5],0.0547899529337883,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,8,classifier,[0 6],0.005664558615535498,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,9,classifier,[0 7],-0.04057404771447182,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,10,classifier,[0 8],0.051058292388916016,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,11,classifier,[0 9],0.08381355553865433,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,12,classifier,[ 0 10],0.07618787884712219,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,13,classifier,[ 0 11],-0.04446861147880554,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,14,classifier,[ 0 12],0.07480115443468094,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,15,classifier,[ 0 13],-0.07673343271017075,-1.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
9,16,classifier,[ 0 14],0.01291315071284771,0.0,0.8091980662278,-0.0007077578694656417,0.8891613452532993,-0.000391656023839948,0.6585292807087118,-0.002149234154345314,0.663553941804657,-0.0021648816055440667,8034
