module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation mcc,mcc drop,ACC,ACC Drop,TPR,TPR Drop,F1-score,F1-score Drop,trial seed
9,2,classifier,[0 0],-0.05030616372823715,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,3,classifier,[0 1],-0.03883526101708412,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,4,classifier,[0 2],-0.003307539504021406,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,5,classifier,[0 3],-0.03902806341648102,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,6,classifier,[0 4],-0.019139939919114113,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,7,classifier,[0 5],0.023185614496469498,0.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,8,classifier,[0 6],-0.06322003901004791,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,9,classifier,[0 7],-0.035525765269994736,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,10,classifier,[0 8],-0.056754693388938904,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,11,classifier,[0 9],0.06102639436721802,0.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,12,classifier,[ 0 10],0.056696049869060516,0.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,13,classifier,[ 0 11],0.058264024555683136,0.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,14,classifier,[ 0 12],0.019091591238975525,0.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,15,classifier,[ 0 13],-0.06833577156066895,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,16,classifier,[ 0 14],-0.009703690186142921,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
9,17,classifier,[ 0 15],-0.0354125089943409,-1.0,0.9979639547094823,0.0,0.9997285714285714,0.0,0.9798526443768999,0.0,0.9790333567727282,0.0,4347
