module idx,bit-flip idx,module name,weight idx,weight before attack,weight after attack,validation mcc,mcc drop,ACC,ACC Drop,TPR,TPR Drop,F1-score,F1-score Drop,trial seed
9,2,classifier,[0 0],-0.022224171087145805,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,3,classifier,[0 1],0.04001067206263542,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,4,classifier,[0 2],0.015563302673399448,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,5,classifier,[0 3],-0.008383660577237606,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,6,classifier,[0 4],-0.03556393086910248,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,7,classifier,[0 5],-0.01018906943500042,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,8,classifier,[0 6],-0.0052573345601558685,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,9,classifier,[0 7],0.022784262895584106,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,10,classifier,[0 8],0.012720375321805477,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,11,classifier,[0 9],0.007962658070027828,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,12,classifier,[ 0 10],-0.003598104929551482,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,13,classifier,[ 0 11],-0.02097994089126587,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,14,classifier,[ 0 12],-0.03690329194068909,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,15,classifier,[ 0 13],0.00748587679117918,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,16,classifier,[ 0 14],-0.04025094956159592,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,17,classifier,[ 0 15],0.033308081328868866,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,18,classifier,[ 0 16],-0.028482437133789062,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,19,classifier,[ 0 17],-0.012978346087038517,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,20,classifier,[ 0 18],0.03667531907558441,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,21,classifier,[ 0 19],-0.011496424674987793,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,22,classifier,[ 0 20],-0.012274682521820068,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,23,classifier,[ 0 21],-0.03418905660510063,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,24,classifier,[ 0 22],0.00927872397005558,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,25,classifier,[ 0 23],-0.017472097650170326,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,26,classifier,[ 0 24],0.007001418154686689,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,27,classifier,[ 0 25],0.044036928564310074,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,28,classifier,[ 0 26],0.04023588076233864,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,29,classifier,[ 0 27],0.04397398605942726,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,30,classifier,[ 0 28],-0.01231800764799118,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,31,classifier,[ 0 29],-0.008476288057863712,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,32,classifier,[ 0 30],-0.019759144634008408,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,33,classifier,[ 0 31],0.011663448996841908,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,34,classifier,[ 0 32],0.013870883733034134,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,35,classifier,[ 0 33],-0.007696647197008133,-1.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,36,classifier,[ 0 34],0.03595786169171333,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
9,37,classifier,[ 0 35],0.043382428586483,0.0,0.6772601996110766,0.03575946238464833,0.6920514914349154,0.033095082990026614,0.5048325195890753,0.07019612426015231,0.466270405319197,0.04941103189385693,2484
